OBJECTID,FID_AMPHIBIANS_Dissolve,id_no,binomial,original_area_km2,FID_Basins,Type,ID,Structure,Area,SubClass,MainClass,VERTEX,Shape_Length,Shape_Area,final_area_km2
2811,3117,57242,Physalaemus biligonigerus,2234304.742,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,340.2903388,118.7773943,1311345.416
2812,3120,57245,Physalaemus centralis,1797331.59,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,164.5805637,20.28491493,239357.4971
2813,3124,57249,Physalaemus cuqui,102136.3033,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,21.867637,5.859177625,66400.27877
2814,3125,57250,Physalaemus cuvieri,7282956.463,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,958.5491266,62.67741758,741702.31
2815,3650,57809,Elachistocleis ovalis,10959630.75,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,1322.14941,120.2670785,1439362.47
2816,4776,59047,Spea multiplicata,1909364.562,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,686.3169999,23.55492693,250988.7128
2817,4786,59058,Ambystoma granulosum,5989.727031,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,1.429323236,0.01225367,142.5063639
2818,4791,59063,Ambystoma macrodactylum,1443221.836,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,247.6974047,1.757278394,15531.05288
2819,4806,59080,Dicamptodon ensatus,11295.80957,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,0.634358201,0.002704604,26.56436324
2820,4807,59081,Dicamptodon tenebrosus,169915.792,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,22.18893861,0.114189856,1008.56296
2821,4828,59115,Aneides ferreus,120363.6144,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,36.98274729,0.066866609,589.3315924
2822,4829,59116,Aneides flavipunctatus,47734.83946,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,7.493131812,0.077790682,744.9243468
2823,4830,59117,Aneides hardii,29604.31425,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,15.51072681,0.444544251,4620.225134
2824,4831,59118,Aneides lugubris,105848.8451,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,26.04791556,0.643987384,6348.117229
2825,4832,59119,Aneides vagrans,52040.6282,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,43.21806589,0.056817266,488.447334
2826,4833,59120,Batrachoseps attenuatus,72715.59201,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,23.65650231,1.209309668,11627.36279
2827,4836,59123,Batrachoseps gavilanensis,11354.94047,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,0.353642794,0.002643554,26.39551995
2828,4837,59124,Batrachoseps gregarius,20831.06104,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,12.05804333,0.32124868,3192.887542
2829,4841,59128,Batrachoseps major,27785.7315,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,4.778388991,0.156127094,1602.692879
2830,4843,59130,Batrachoseps nigriventris,30168.19188,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,8.312546046,0.200716021,2056.069329
2831,4846,59133,Batrachoseps robustus,1449.965893,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,0.117364668,0.000292713,2.929684912
2832,4850,59137,Bolitoglossa altamazonica,1973282.821,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,141.4180638,15.34349133,186809.3507
2833,4859,59147,Bolitoglossa colonnea,21089.22329,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,6.42814412,0.069106322,838.5239515
2834,4883,59172,Bolitoglossa lignicolor,19076.42146,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,16.16220763,0.071992616,876.3648262
2835,4889,59178,Bolitoglossa medemi,69439.37693,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,28.7193333,0.143801294,1766.237838
2836,4897,59188,Bolitoglossa occidentalis,13229.5034,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,0.117204052,0.000385818,4.590965993
2837,4898,59189,Bolitoglossa odonnelli,1600.969334,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,0.007543281,1.58151E-06,0.018758214
2838,4904,59196,Bolitoglossa platydactyla,63431.7949,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,21.02506598,0.497756338,5819.416471
2839,4911,59205,Bolitoglossa schizodactyla,14670.41413,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,7.326500751,0.030127113,365.9780762
2840,4913,59207,Bolitoglossa sima,18232.43531,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,0.662815067,0.001633724,20.10208524
2841,4915,59210,Bolitoglossa striatula,122829.4771,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,52.04761067,1.139447468,13624.47643
2842,4934,59230,Chiropterotriton orculus,5802.066208,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,0.211277126,0.000701321,8.159946217
2843,4948,59246,Desmognathus brimleyorum,58241.8057,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,1.842599934,0.039904406,405.8567484
2844,4962,59260,Ensatina eschscholtzii,325429.8211,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,78.40705307,1.200244406,11703.45762
2845,4971,59270,Eurycea multiplicata,136462.408,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,7.631892468,0.366064347,3683.686615
2846,4977,59276,Eurycea troglodytes,3462.427154,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,1.048114778,0.011639037,125.527042
2847,4987,59286,Hydromantes platycephalus,48834.52785,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,22.36548797,0.486261818,4816.598635
2848,5005,59305,Oedipina alfaroi,3850.583002,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,3.659205522,0.043613935,529.4375304
2849,5006,59306,Oedipina alleni,5345.413305,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,11.17785866,0.049034757,596.7153324
2850,5012,59314,Oedipina gracilis,7352.573378,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,4.621502435,0.037634749,456.9883119
2851,5016,59318,Oedipina pacificensis,7471.195348,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,12.16286511,0.053659196,653.0109353
2852,5017,59319,Oedipina parvipes,37564.43279,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,27.78990978,0.41853837,5107.876036
2853,5020,59323,Oedipina savagei,4610.031047,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,2.8858,0.026618919,323.8295569
2854,5024,59329,Plethodon albagula,323540.9433,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,29.92261947,1.346709104,13923.28153
2855,5026,59331,Plethodon angusticlavius,65430.87644,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,3.590492075,0.098334914,991.8102407
2856,5032,59337,Plethodon dunni,73586.851,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,13.31093577,0.021931516,191.6261374
2857,5034,59339,Plethodon elongatus,23334.61053,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,1.73469474,0.0017043,15.82987045
2858,5052,59357,Plethodon vandykei,18974.85743,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,4.251603446,0.004901791,41.78047194
2859,5053,59358,Plethodon vehiculum,166116.6649,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,84.26644611,0.199266079,1638.69176
2860,5067,59373,Aquiloeurycea cephalica,14763.9295,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,1.641148124,0.014566112,169.2197167
2861,5073,59379,Aquiloeurycea galeanae,908.6013367,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,0.056775727,0.000162034,1.817745408
2862,5077,59383,Pseudoeurycea leprosa,12025.49969,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,2.954996954,0.034401583,399.8497415
2863,5080,59386,Pseudoeurycea melanomolga,344.9062636,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,0.241680264,0.001660365,19.28729251
2864,5090,59396,Aquiloeurycea scandens,1055.317005,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,0.09269079,0.000459675,5.216929601
2865,5129,59436,Rhyacotriton kezeri,14222.4433,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,6.469187984,0.011577428,99.7079655
2866,5130,59437,Rhyacotriton olympicus,16160.76557,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,7.307114821,0.007291066,60.97622804
2867,5131,59438,Rhyacotriton variegatus,47757.38223,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,7.961290569,0.039375218,365.7590087
2868,5145,59452,Notophthalmus meridionalis,92645.93284,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,65.61533838,4.704417634,52343.65971
2869,5159,59469,Taricha granulosa,372068.4069,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,264.6347736,0.782398181,5745.548472
2870,5160,59470,Taricha rivularis,14148.74988,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,0.822191486,0.008277767,77.81240527
2871,5161,59471,Taricha torosa,49304.16133,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,9.566856809,0.118752165,1175.484079
2872,5185,59500,Brasilotyphlus braziliensis,72502.09778,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,2.793586919,0.03673015,451.6062
2873,5197,59514,Caecilia gracilis,624930.4104,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,101.3434188,6.886267117,84359.12685
2874,5198,59515,Caecilia guntheri,43698.87488,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,0.623053042,0.002498854,30.67698917
2875,5201,59518,Caecilia leucocephala,48677.26027,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,7.474771822,0.119763608,1463.273873
2876,5202,59519,Caecilia marcusi,48478.43978,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,9.620899301,3.116639949,36942.19366
2877,5207,59525,Caecilia perdita,33835.53817,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,2.160176928,0.012618995,154.26555
2878,5211,59530,Caecilia tentaculata,4581849.253,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,255.614447,18.7505249,230091.5717
2879,5216,59537,Chthonerpeton indistinctum,150280.8672,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,96.27110212,8.727886379,92591.87226
2880,5219,59541,Chthonerpeton viviparum,544.2437401,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,2.797479626,0.0189044,209.2093609
2881,5225,59547,Dermophis occidentalis,7071.348246,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,7.88959942,0.026215708,318.8598383
2882,5340,61764,Cochranella mache,29709.13971,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,4.462947479,0.013702383,168.644609
2883,5346,61770,Aplastodiscus eugenioi,3627.913863,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,8.804204562,0.019224976,218.0804342
2884,5481,61912,Pseudoeurycea tlilicxitl,1582.786589,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,0.367333955,0.003986261,46.38387718
2885,5498,135735,Bolitoglossa paraensis,21666.38567,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,9.609930881,0.033993385,418.3635344
2886,5500,135738,Espadarana callistomma,30974.08392,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,26.42584334,0.163050038,2005.433088
2887,5511,135758,Pleurodema fuscomaculatum,450.3661982,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,0.698094686,0.038195922,450.3661982
2888,5530,135784,Craugastor chingopetaca,3591.179997,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,0.045056946,2.49907E-05,0.301585448
2889,5675,136023,Taricha sierrae,82830.55854,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,29.89158885,1.612763263,15816.26511
2890,6072,18435652,Oreobates barituensis,11974.95461,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,0.603991675,0.004199694,46.19690693
2891,6114,45727636,Ameerega berohoka,31547.17749,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,0.585165607,0.01794109,211.3399445
2892,6116,45727674,Hyalinobatrachium kawense,57741.24362,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,1.012055639,0.017294984,212.1884279
2893,6228,50922696,Incilius mccoyi,7609.73656,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,0.309249375,0.001344881,14.92556373
2894,6229,50922818,Rhinella centralis,14527.41346,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,11.01509923,0.085092239,1036.309175
2895,6230,50922873,Craugastor evanesco,5562.084973,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,0.703993219,0.000712662,8.664950979
2896,6247,50930813,Incilius occidentalis,391176.6893,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,69.06078212,1.214176438,13908.62229
2897,6254,51061249,Oedipina taylori,73.2888365,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,0.044267826,5.46571E-05,0.653430279
2898,6265,55323729,Hyalinobatrachium colymbiphyllum,113096.7704,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,28.63043127,0.13589894,1654.869294
2899,6532,78522005,Oedipina quadra,11581.3866,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,0.772763099,0.002636796,31.26726798
2900,6562,78550311,Pristimantis padiali,3484.116791,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,1.685089909,0.039461668,484.0164195
2901,6580,78586324,Silverstoneia minima,66.57981157,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,0.021581216,1.821E-05,0.222926414
2902,6582,78586360,Silverstoneia punctiventris,254.2512452,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,0.727376162,0.005601434,68.52982626
2903,6603,78965436,Hyloscirtus larinopygion,7064.742937,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,1.764085201,0.031775669,390.3986519
2904,6704,82466833,Craugastor mexicanus,56193.54329,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,1.714631522,0.021108413,245.2423191
2905,6865,105209514,Craugastor stejnegerianus,18353.52339,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,12.81916298,0.054176446,659.2693727
2906,7012,143847482,Smilisca manisorum,45036.2903,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,15.60509882,0.222132978,2656.95439
2907,7013,144232525,Oophaga solanensis,13288.12665,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,3.227748771,0.02056848,251.7103873
2908,7087,151283776,Eleutherodactylus colimotl,1785.86899,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,0.329371467,0.003841434,44.83877987
2909,7094,151284796,Sarcohyla hapsa,80231.53852,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,6.472451328,0.079259731,919.7765066
2910,7152,166722585,Eleutherodactylus cystignathoides,107464.6719,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,47.35293897,1.281468617,14647.16219
2911,5687,136035,Ischnocnema henselii,50614.59326,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,15.64833779,0.309267776,3334.850889
2912,5691,136039,Hylodes fredi,163.2195506,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,0.792583187,0.000955892,10.83966494
2913,5695,136043,Ranitomeya uakarii,329492.8162,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,28.99017061,2.752109224,33449.231
2914,5701,136050,Leptodactylus rhodomerus,31406.45308,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,3.751295807,0.003828697,47.01693241
2915,5705,136054,Rhinella martyi,224354.2297,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,14.29210143,0.364560144,4465.432153
2916,5715,136065,Rhinella lescurei,61130.00759,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,0.773681927,0.004402981,53.9608013
2917,7172,175514743,Oedipina cyclocauda,15448.67672,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,6.911057282,0.068224868,827.7684653
2918,196,21622,Telmatobufo australis,27158.36424,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,1.615166895,0.002982411,28.28591175
2919,5221,59543,Dermophis glandulosus,12663.2587,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,7.727756344,0.22063846,2692.005197
2920,5222,59544,Dermophis gracilior,1945.884294,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,0.411020135,0.000736501,8.951198319
2921,5224,59546,Dermophis oaxacae,105295.248,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,30.65765863,0.258035719,3032.860486
2922,5319,59659,Allophryne ruthveni,3054812.798,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,241.6975529,11.57091788,142138.2905
2923,5324,61748,Rhinella abei,30290.38132,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,21.42295082,0.130945652,1434.874342
2924,5326,61750,Incilius aucoinae,5055.456905,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,9.287610188,0.037386041,454.7711657
2925,5328,61752,Rhinella henseli,105929.7853,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,16.71640215,0.274194724,2934.340533
2926,5330,61754,Rhinella ornata,188050.2632,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,44.13500269,0.295868282,3349.635211
2927,5332,61756,Rhinella pombali,167252.8881,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,6.875719309,0.21864229,2598.771162
2928,5334,61758,Incilius signifer,6100.279548,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,1.978768741,0.019846286,241.8295698
2929,5335,61759,Melanophryniscus krauczuki,2171.811835,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,0.056100042,6.57966E-05,0.721349021
2930,6280,62130287,Ambystoma velasci,399517.5722,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,143.6415943,2.993334473,34114.54381
2931,19,2297,Atelognathus reverberii,1177.976995,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,0.06231032,0.000176407,1.611212733
2932,21,2645,Telmatobius macrostomus,4293.180782,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,1.540487034,0.052859906,639.0490085
2933,37,3177,Rhinella atacamensis,13592.88342,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,3.958386146,0.003262705,35.91563521
2934,43,4055,Calyptocephalella gayi,137451.3831,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,16.77779207,0.027685366,278.8148045
2935,60,8375,Eupsophus insularis,21.73524187,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,0.001165591,5.16381E-08,0.000500613
2936,86,10832,Insuetophrynus acarpicus,975.9731042,0,"Cont. Shelf, Slope & Rise",5000,Intracratonic,397052.35, , ,12323488,0.62279211,0.001375477,13.06435182
